	hin_id	hin_sent	eng_id	eng_sent
659	Hin_Geo_ncert_6stnd_7ch_0040	इसी शृंखला में विश्व की सबसे ऊँची शिखर हैं।	Eng_Geo_ncert_6stnd_7ch_0040	The world’s highest peaks are located in this range.
660	Hin_Geo_ncert_6stnd_7ch_0041	मध्य हिमालय या हिमाचल, हिमाद्रि के दक्षिण में स्थित है।	Eng_Geo_ncert_6stnd_7ch_0041	Middle Himalaya or Himachal lies to the south of Himadri.
661	Hin_Geo_ncert_6stnd_7ch_0042	बहुत से लोकप्रिय पहाड़ी स्थान यहाँ स्थित हैं।	Eng_Geo_ncert_6stnd_7ch_0042	Many popular hill stations are situated here.
662	Hin_Geo_ncert_6stnd_7ch_0043	पाँच पहाड़ी स्थानों के नाम का पता लगाइए। 	Eng_Geo_ncert_6stnd_7ch_0043	Find out the names of five hill stations.
663	Hin_Geo_ncert_6stnd_7ch_0044	शिवालिक सबसे दक्षिण में स्थित शृंखला है।	Eng_Geo_ncert_6stnd_7ch_0044	The Shiwalik is the southernmost range.
664	Hin_Geo_ncert_6stnd_7ch_0045	हिमालय के दक्षिण में भारत का उत्तरी मैदान स्थित हैं।	Eng_Geo_ncert_6stnd_7ch_0045	The Northern Indian plains lie to the south of the Himalayas.
665	Hin_Geo_ncert_6stnd_7ch_0046	ये मैदान समतल तथा सपाट हैं।	Eng_Geo_ncert_6stnd_7ch_0046	They are generally level and flat.
666	Hin_Geo_ncert_6stnd_7ch_0047	ये मैदान सिंधु, गंगा, ब्रह्मपुत्र तथा इनकी सहायक नदियों के द्वारा लाए गए जलोढ़ निक्षेपों से बने हैं। 	Eng_Geo_ncert_6stnd_7ch_0047	These are formed by the alluvial deposits laid down by the rivers–the Indus, the Ganga, the Brahmaputra and their tributaries.
667	Hin_Geo_ncert_6stnd_7ch_0048	नदियों के ये मैदान कृषि के लिए उपजाऊ भूमि प्रदान करते हैं।	Eng_Geo_ncert_6stnd_7ch_0048	These river plains provide fertile land for cultivation.
668	Hin_Geo_ncert_6stnd_7ch_0049	यही कारण है कि इन मैदानों में जनसंख्या अधिक है।	Eng_Geo_ncert_6stnd_7ch_0049	That is the reason for high concentration of population in these plains.
669	Hin_Geo_ncert_6stnd_7ch_0050	भारत के पश्चिमी भाग में भारतीय महामरुस्थल स्थित है।	Eng_Geo_ncert_6stnd_7ch_0050	In the western part of India lies the Great Indian desert.
670	Hin_Geo_ncert_6stnd_7ch_0051	यह शुष्क, गर्म तथा रेतीला स्थल है।	Eng_Geo_ncert_6stnd_7ch_0051	It is a dry, hot and sandy stretch of land.
671	Hin_Geo_ncert_6stnd_7ch_0052	यहाँ वनस्पति की मात्रा बहुत कम है।	Eng_Geo_ncert_6stnd_7ch_0052	It has very little vegetation.
672	Hin_Geo_ncert_6stnd_7ch_0053	उत्तरी मैदानों के दक्षिण में प्रायद्वीपीय पठार स्थित है।	Eng_Geo_ncert_6stnd_7ch_0053	To the south of northern plains lies the Peninsular plateau.
673	Hin_Geo_ncert_6stnd_7ch_0054	इसकी आकृति त्रिभुजाकार है।	Eng_Geo_ncert_6stnd_7ch_0054	It is triangular in shape.
674	Hin_Geo_ncert_6stnd_7ch_0055	इसका धरातल काफी ऊंचा-नीचा है।	Eng_Geo_ncert_6stnd_7ch_0055	The relief is highly uneven.
675	Hin_Geo_ncert_6stnd_7ch_0056	इस क्षेत्र में बहुत-सी पहाड़ी शृंखलाएँ तथा घाटियाँ स्थित हैं।	Eng_Geo_ncert_6stnd_7ch_0056	This is a region with numerous hill ranges and valleys.
676	Hin_Geo_ncert_6stnd_7ch_0057	इसके उत्तर-पश्चिम में अरावली शृंखला स्थित है, जो विश्व की सबसे पुरानी शृंखला है।	Eng_Geo_ncert_6stnd_7ch_0057	Aravali hills, one of the oldest ranges of the world, border it on the north-west side.
677	Hin_Geo_ncert_6stnd_7ch_0058	विंध्य एवं सतपुड़ा भी महत्त्वपूर्ण शृंखलाएँ हैं।	Eng_Geo_ncert_6stnd_7ch_0058	The Vindhyas and the Satpuras are the important ranges.
678	Hin_Geo_ncert_6stnd_7ch_0059	इन शृंखलाओं से होकर नर्मदा तथा तापी नदियाँ बहती है।	Eng_Geo_ncert_6stnd_7ch_0059	The rivers Narmada and Tapi flow through these ranges.
679	Hin_Geo_ncert_6stnd_7ch_0060	ये पश्चिम की तरफ बहने वाली नदियाँ हैं, जो अरब सागर में गिरती हैं। 	Eng_Geo_ncert_6stnd_7ch_0060	These are westflowing rivers that drain into the Arabian Sea.
680	Hin_Geo_ncert_6stnd_7ch_0061	इस पठार के पश्चिम में पश्चिमी घाट या सह्याद्रि तथा पूर्व में पूर्वी घाट स्थित है।	Eng_Geo_ncert_6stnd_7ch_0061	The Western Ghats or Sahyadris border the plateau in the west and the Eastern Ghats provide the eastern boundary.
681	Hin_Geo_ncert_6stnd_7ch_0062	पश्चिमी घाट का विस्तार एक समान रूप में है, जबकि पूर्वी घाट बीच-बीच में टूटा हुआ तथा असमान है (चित्र 7.3 )।	Eng_Geo_ncert_6stnd_7ch_0062	While the Western Ghats are almost continuous, the Eastern Ghats are broken and uneven .
682	Hin_Geo_ncert_6stnd_7ch_0063	इन पठारों में खनिजों जैसे- कोयला एवं लौह अयस्क की प्रचुरता है।	Eng_Geo_ncert_6stnd_7ch_0063	The plateau is rich in minerals like coal and iron-ore.
683	Hin_Geo_ncert_6stnd_7ch_0064	पश्चिमी घाट के पश्चिम में तथा पूर्वी घाट के पूर्व में तटीय मैदान स्थित हैं।	Eng_Geo_ncert_6stnd_7ch_0064	To the West of the Western Ghats and the East of Eastern Ghats lie the Coastal plains.
684	Hin_Geo_ncert_6stnd_7ch_0065	पश्चिम तटीय मैदान काफी सँकरे हैं।	Eng_Geo_ncert_6stnd_7ch_0065	The western coastal plains are very narrow.
685	Hin_Geo_ncert_6stnd_7ch_0066	पूर्वी तटीय मैदान अपेक्षाकृत चौड़े हैं।	Eng_Geo_ncert_6stnd_7ch_0066	The eastern Coastal plains are much broader.
686	Hin_Geo_ncert_6stnd_7ch_0067	वहाँ पूर्व की ओर बहने वाली कई नदियाँ हैं। 	Eng_Geo_ncert_6stnd_7ch_0067	There are a number of east flowing rivers.
687	Hin_Geo_ncert_6stnd_7ch_0068	महानदी, गोदावरी, कृष्णा तथा कावेरी बंगाल की खाड़ी में गिरती हैं। 	Eng_Geo_ncert_6stnd_7ch_0068	The rivers Mahanadi, Godavari, Krishna and Kaveri drain into the Bay of Bengal.
688	Hin_Geo_ncert_6stnd_7ch_0069	ये नदियाँ अपने मुहाने पर उपजाऊ डेल्टा का निर्माण करती हैं।	Eng_Geo_ncert_6stnd_7ch_0069	These rivers have formed fertile deltas at their mouth.
689	Hin_Geo_ncert_6stnd_7ch_0070	बंगाल की खाड़ी में गंगा एवं ब्रह्मपुत्र नदियों के मुहाने पर सुंदरबन डेल्टा स्थित है।	Eng_Geo_ncert_6stnd_7ch_0070	The Sunderban delta is formed where the Ganga and Brahmaputra flow into the Bay of Bengal.
690	Hin_Geo_ncert_6stnd_7ch_0071	भारत में दो द्वीपसमूह भी हैं। 	Eng_Geo_ncert_6stnd_7ch_0071	Two groups of islands also form part of India.
691	Hin_Geo_ncert_6stnd_7ch_0072	लक्षद्वीप द्वीपसमूह अरब सागर में स्थित हैं।	Eng_Geo_ncert_6stnd_7ch_0072	Lakshadweep Islands are located in the Arabian Sea.
692	Hin_Geo_ncert_6stnd_7ch_0073	ये केरल के तट से कुछ दूर स्थित प्रवाल द्वीप हैं।	Eng_Geo_ncert_6stnd_7ch_0073	These are coral islands located off the coast of Kerala.
693	Hin_Geo_ncert_6stnd_7ch_0074	अंडमान एवं निकोबार द्वीपसमूह भारत से दक्षिण-पूर्व दिशा में बंगाल की खाड़ी में स्थित हैं। 	Eng_Geo_ncert_6stnd_7ch_0074	The Andaman and the Nicobar Islands lie to the southeast of the Indian mainland in the Bay of Bengal.
694	Hin_Geo_ncert_6stnd_7ch_0075	क्या आप जानते हैं कि कौन-सा द्वीपसमूह वर्ष 2004 में सुनामी से प्रभावित हुआ था?	Eng_Geo_ncert_6stnd_7ch_0075	Do you know which group of islands were affected by the Tsunami in 2004?
695	Hin_Geo_ncert_6stnd_7ch_0076	समाचार-पत्रों तथा लोगों से बातचीत के जरिए जानकारी प्राप्त कीजिए कि जब सुनामी भारतीय तट से टकराई थी तो किस प्रकार लोगों ने अलग-अलग तरीके से इस चुनौती का सामना किया था।	Eng_Geo_ncert_6stnd_7ch_0076	Find out through newspaper reports and by speaking to people how in different ways people faced this challenge when Tsunami struck the Indian coast.
696	Hin_Geo_ncert_6stnd_7ch_0077	सुनामी एक विशाल सागरीय तरंग है जो समुद्र तल पर भूकंप के कारण उत्पन्न होती है।	Eng_Geo_ncert_6stnd_7ch_0077	Tsunami is a huge sea wave generated due to an earthquake on the sea floor.
697	Hin_Geo_ncert_6stnd_7ch_0078	निम्नलिखित प्रश्नों के उत्तर संक्षेप में दीजिए।	Eng_Geo_ncert_6stnd_7ch_0078	Answer the following questions briefly.
698	Hin_Geo_ncert_6stnd_7ch_0079	भारत को कितने भौतिक भागों में विभाजित किया जा सकता है? 	Eng_Geo_ncert_6stnd_7ch_0079	Name the major physical divisions of India.
699	Hin_Geo_ncert_6stnd_7ch_0080	भारत की स्थलीय सीमा सात देशों से जुड़ी है। 	Eng_Geo_ncert_6stnd_7ch_0080	India shares its land boundaries with seven countries.
700	Hin_Geo_ncert_6stnd_7ch_0081	उनके नाम लिखिए।	Eng_Geo_ncert_6stnd_7ch_0081	Name them.
701	Hin_Geo_ncert_6stnd_7ch_0082	कौन-सी दो प्रमुख नदियाँ अरब सागर में गिरती हैं?	Eng_Geo_ncert_6stnd_7ch_0082	Which two major rivers fall into the Arabian Sea?
702	Hin_Geo_ncert_6stnd_7ch_0083	गंगा एवं ब्रह्मपुत्र के द्वारा बनाए गए डेल्टा का नाम लिखिए।	Eng_Geo_ncert_6stnd_7ch_0083	Name the delta formed by the Ganga and the Brahmaputra.
703	Hin_Geo_ncert_6stnd_7ch_0084	भारत में कितने राज्य तथा कितने केंद्रशासित प्रदेश हैं? 	Eng_Geo_ncert_6stnd_7ch_0084	How many States and Union Territories are there in India?
704	Hin_Geo_ncert_6stnd_7ch_0085	किन दो राज्यों की राजध।नी एक ही है?	Eng_Geo_ncert_6stnd_7ch_0085	Which states have a common capital?
705	Hin_Geo_ncert_6stnd_7ch_0086	उत्तरी मैदानों में अधिक जनसंख्या निवास करती हैं, क्यों?	Eng_Geo_ncert_6stnd_7ch_0086	Why do a large number of people live in the Northern plains?
706	Hin_Geo_ncert_6stnd_7ch_0087	लक्षद्वीप को प्रवाल द्वीप कहा जाता है, क्यों?	Eng_Geo_ncert_6stnd_7ch_0087	Why is Lakshadweep known as a coral island?
707	Hin_Geo_ncert_6stnd_7ch_0088	सही उत्तर चिह्नित कीजिए।	Eng_Geo_ncert_6stnd_7ch_0088	Tick the correct answers.
708	Hin_Geo_ncert_6stnd_7ch_0089	हिमालय के सबसे दक्षिणी भाग को क्या कहा जाता है?	Eng_Geo_ncert_6stnd_7ch_0089	The southernmost Himalayas are known as
709	Hin_Geo_ncert_6stnd_7ch_0090	शिवालिक हिमाद्रि हिमाचल	Eng_Geo_ncert_6stnd_7ch_0090	Shiwaliks Himadri Himachal
710	Hin_Geo_ncert_6stnd_7ch_0091	सह्याद्रि को अन्य किस नाम से जाना जाता है?	Eng_Geo_ncert_6stnd_7ch_0091	Sahyadris is also known as
711	Hin_Geo_ncert_6stnd_7ch_0092	अरावली पश्चिमी घाट हिमाद्रि	Eng_Geo_ncert_6stnd_7ch_0092	Aravali Western Ghats Himadri
712	Hin_Geo_ncert_6stnd_7ch_0093	पाक जलसन्धि किन देशों के बीच स्थित है?	Eng_Geo_ncert_6stnd_7ch_0093	The Palk Strait lies between the countries
713	Hin_Geo_ncert_6stnd_7ch_0094	श्रीलंका तथा मालदीव	Eng_Geo_ncert_6stnd_7ch_0094	Sri Lanka and Maldives
714	Hin_Geo_ncert_6stnd_7ch_0095	भारत तथा श्रीलंका	Eng_Geo_ncert_6stnd_7ch_0095	India and Sri Lanka
715	Hin_Geo_ncert_6stnd_7ch_0096	भारत तथा मालदीव	Eng_Geo_ncert_6stnd_7ch_0096	India and Maldives
716	Hin_Geo_ncert_6stnd_7ch_0097	अरब सागर में स्थित भारतीय द्वीपसमूह कौन-से हैं?	Eng_Geo_ncert_6stnd_7ch_0097	The Indian islands in the Arabian Sea are known as
717	Hin_Geo_ncert_6stnd_7ch_0098	अंडमान एवं निकोबार द्वीपसमूह	Eng_Geo_ncert_6stnd_7ch_0098	Andaman and Nicobar Islands
718	Hin_Geo_ncert_6stnd_7ch_0099	भारत की सबसे पुरानी पर्वत शृंखला कौन-सी है?	Eng_Geo_ncert_6stnd_7ch_0099	The oldest mountain range in India is the
719	Hin_Geo_ncert_6stnd_7ch_0100	खाली स्थान भरें।	Eng_Geo_ncert_6stnd_7ch_0100	Fill in the blanks.
720	Hin_Geo_ncert_6stnd_7ch_0101	भारत के रेखा मानचित्र पर निम्नलिखित को चिह्नित कीजिए।	Eng_Geo_ncert_6stnd_7ch_0101	On an outline map of India, mark the following.
721	Hin_Geo_ncert_6stnd_7ch_0102	भारत का मानक याम्योत्तर	Eng_Geo_ncert_6stnd_7ch_0102	Standard Meridian of India
722	Hin_Geo_ncert_6stnd_7ch_0103	जिस राज्य में आप निवास करते हैं।	Eng_Geo_ncert_6stnd_7ch_0103	State in which you live
723	Hin_Geo_ncert_6stnd_7ch_0104	अंडमान द्वीपसमूह तथा लक्षद्वीप द्वीपसमूह।	Eng_Geo_ncert_6stnd_7ch_0104	Andaman Islands and Lakshadweep Islands
724	Hin_Geo_ncert_6stnd_7ch_0105	पूर्वी घाट एवं पश्चिमी घाट।	Eng_Geo_ncert_6stnd_7ch_0105	Western Ghats and Eastern Ghats
725	Hin_Geo_ncert_6stnd_8ch_0001	भारत: जलवायु, वनस्पति तथा वन्य प्राणी	Eng_Geo_ncert_6stnd_8ch_0001	INDIA : CLIMATE, VEGETATION AND WILDLIFE
726	Hin_Geo_ncert_6stnd_8ch_0002	आप मौसम के बारे में प्रतिदिन समाचार पत्रों में पढ़ते हैं तथा टेलीविजन पर देखते हैं अथवा दूसरों को इस संबंध में बातें करते हुए सुनते भी हैं। 	Eng_Geo_ncert_6stnd_8ch_0002	You read in newspapers daily and watch on T.V. or hear others talking about weather.
727	Hin_Geo_ncert_6stnd_8ch_0003	आप जानते हैं कि मौसम वायुमंडल में दिन-प्रतिदिन होने वाला परिवर्तन है। 	Eng_Geo_ncert_6stnd_8ch_0003	You must know that weather is about day to day changes in the atmosphere.
728	Hin_Geo_ncert_6stnd_8ch_0004	इसमें तापमान, वर्षा तथा सूर्य का विकिरण इत्यादि शामिल हैं। 	Eng_Geo_ncert_6stnd_8ch_0004	It includes changes in temperature, rainfall and sunshine etc.
729	Hin_Geo_ncert_6stnd_8ch_0005	उदाहरण के लिए मौसम कभी गर्म या कभी ठंडा होता है, कभी-कभी आसमान में बादल छा जाते हैं, तो कभी वर्षा होती है।	Eng_Geo_ncert_6stnd_8ch_0005	For example, as such it may  hot or cold; sunny or cloudy; windy or calm.
730	Hin_Geo_ncert_6stnd_8ch_0006	आपने ध्यान दिया होगा कि जब बहुत दिनों तक मौसम गर्म रहता है तब आपको ऊनी वस्त्रों की आवश्यकता नहीं पड़ती है। 	Eng_Geo_ncert_6stnd_8ch_0006	You must have noticed that when it is hot continuously for several days you don’t need any warm clothing.
731	Hin_Geo_ncert_6stnd_8ch_0007	आप खाने-पीने में ठंडे पदार्थों को पसंद करते हैं। 	Eng_Geo_ncert_6stnd_8ch_0007	You also like to eat or drink cold things.
732	Hin_Geo_ncert_6stnd_8ch_0008	इसके विपरीत ऐसे भी दिन होते हैं जब आपको ऊनी वस्त्रों के बिना ठंड लगती है। 	Eng_Geo_ncert_6stnd_8ch_0008	In contrast there are days together, you feel cold without woollen clothes.
733	Hin_Geo_ncert_6stnd_8ch_0009	ठंडी और तेज़ हवाएँ चलती हैं, इन दिनों में आप गर्म चीज़े खाना पसंद करते हैं।	Eng_Geo_ncert_6stnd_8ch_0009	When it is very windy and chilly, you would like to have something hot to eat.
734	Hin_Geo_ncert_6stnd_8ch_0010	सामान्यतः भारत में प्रमुख मौसम होते हैं।	Eng_Geo_ncert_6stnd_8ch_0010	Broadly, the major seasons recognised in India are:
735	Hin_Geo_ncert_6stnd_8ch_0011	दिसंबर से फरवरी तक ठंडा मौसम (सर्दी)	Eng_Geo_ncert_6stnd_8ch_0011	Cold Weather Season  December to February.
736	Hin_Geo_ncert_6stnd_8ch_0012	मार्च से मई तक गर्म मौसम (गर्मी)	Eng_Geo_ncert_6stnd_8ch_0012	Hot Weather Season  March to May.
737	Hin_Geo_ncert_6stnd_8ch_0013	जून से सितंबर तक दक्षिण-पश्चिम मानसून का मौसम (वर्षा)	Eng_Geo_ncert_6stnd_8ch_0013	Southwest Monsoon Season  June to September
738	Hin_Geo_ncert_6stnd_8ch_0014	अक्टूबर और नवंबर में मानसून के लौटने का मौसम (शरद)	Eng_Geo_ncert_6stnd_8ch_0014	Season of Retreating Monsoon  October and November
739	Hin_Geo_ncert_6stnd_8ch_0015	शीत ऋतु	Eng_Geo_ncert_6stnd_8ch_0015	COLD WEATHER SEASON OR WINTER
740	Hin_Geo_ncert_6stnd_8ch_0016	ठंडे मौसम में सूर्य की सीधी किरणें नहीं पड़ती हैं जिसके परिणामस्वरूप उत्तर भारत का तापमान कम हो जाता है।	Eng_Geo_ncert_6stnd_8ch_0016	During the winter season, the sun rays do not fall directly in the region as a result the temperatures are quite low in northern India
741	Hin_Geo_ncert_6stnd_8ch_0017	ग्रीष्म ऋतु	Eng_Geo_ncert_6stnd_8ch_0017	HOT WEATHER SEASON OR SUMMER
742	Hin_Geo_ncert_6stnd_8ch_0018	गर्मी के मौसम में सूर्य की किरणें अधिकतर सीधी पड़ती हैं।	Eng_Geo_ncert_6stnd_8ch_0018	In the hot weather season sun rays more or less directly fall in this region.
743	Hin_Geo_ncert_6stnd_8ch_0019	तापमान बहुत अधिक हो जाता है। 	Eng_Geo_ncert_6stnd_8ch_0019	Temperature becomes very high.
744	Hin_Geo_ncert_6stnd_8ch_0020	दिन के समय गर्म एवं शुष्क पवन बहती है जिसे लू कहा जाता है।	Eng_Geo_ncert_6stnd_8ch_0020	Hot and dry winds called loo, blow during the day.
745	Hin_Geo_ncert_6stnd_8ch_0021	दक्षिण-पश्चिम मानसून या वर्षा का मौसम	Eng_Geo_ncert_6stnd_8ch_0021	SOUTH WEST MONSOON SEASON OR RAINY SEASON
746	Hin_Geo_ncert_6stnd_8ch_0022	यह मानसून के आने तथा आगे बढ़ने का मौसम है।	Eng_Geo_ncert_6stnd_8ch_0022	This season is marked by the onset and advance of monsoon.
747	Hin_Geo_ncert_6stnd_8ch_0023	इस समय पवन बंगाल की खाड़ी तथा अरब सागर से स्थल की ओर बहती है। 	Eng_Geo_ncert_6stnd_8ch_0023	The winds blow from Arabian Sea and Bay of Bengal towards the land.
748	Hin_Geo_ncert_6stnd_8ch_0024	वे अपने साथ नमी भी लाती हैं। 	Eng_Geo_ncert_6stnd_8ch_0024	They carry moisture with them.
749	Hin_Geo_ncert_6stnd_8ch_0025	जब ये पवन पहाड़ों से टकराती हैं तब वर्षा होती है।	Eng_Geo_ncert_6stnd_8ch_0025	When these winds strike the mountain barriers,rainfall occurs.
750	Hin_Geo_ncert_6stnd_8ch_0026	मानसून के लौटने का मौसम या शरद् ऋतु	Eng_Geo_ncert_6stnd_8ch_0026	SEASON OF RETREATING MONSOONS OR AUTUMN
751	Hin_Geo_ncert_6stnd_8ch_0027	इस समय पवन स्थल भागों से लौटकर बंगाल की खाड़ी की ओर बहती है। 	Eng_Geo_ncert_6stnd_8ch_0027	Winds move back from the mainland to the Bay of Bengal.
752	Hin_Geo_ncert_6stnd_8ch_0028	यह मानसून के लौटने का मौसम होता है। 	Eng_Geo_ncert_6stnd_8ch_0028	This is the season of the retreating monsoons.
753	Hin_Geo_ncert_6stnd_8ch_0029	भारत के दक्षिणी भागों विशेषकर तमिलनाडु तक आंध्र प्रदेश में इस मौसम में वर्षा होती है।	Eng_Geo_ncert_6stnd_8ch_0029	The southern parts of India, particularly Tamil Nadu and Andhra Pradesh receive rainfall in this season.
754	Hin_Geo_ncert_6stnd_8ch_0030	किसी स्थान पर अनेक वर्षों में मापी गई मौसम की औसत दशा को जलवायु कहते हैं।	Eng_Geo_ncert_6stnd_8ch_0030	However, the climate is about the average weather condition, which have been measured over many years.
755	Hin_Geo_ncert_6stnd_8ch_0031	भारत की जलवायु को मोटे तौर पर मानसूनी जलवायु कहा जाता है।	Eng_Geo_ncert_6stnd_8ch_0031	The climate of India has broadly been described as Monsoon type.
756	Hin_Geo_ncert_6stnd_8ch_0032	मानसून शब्द अरबी भाषा के मौसिम से लिया गया है, जिसका अर्थ होता है मौसम। 	Eng_Geo_ncert_6stnd_8ch_0032	Monsoon is taken from the Arabic word ‘mausim’, which means seasons.
757	Hin_Geo_ncert_6stnd_8ch_0033	भारत की स्थिति उष्ण कटिबंध में होने के कारण अधिकतर वर्षा मानसूनी पवन से होती है।	Eng_Geo_ncert_6stnd_8ch_0033	Due to India’s location in the tropical region, most of the rain is brought by monsoon winds.
758	Hin_Geo_ncert_6stnd_8ch_0034	 भारत में कृषि वर्षा पर निर्भर है। 	Eng_Geo_ncert_6stnd_8ch_0034	Agriculture in India is dependent on rains.
759	Hin_Geo_ncert_6stnd_8ch_0035	अच्छे मानसून का मतलब है पर्याप्त वर्षा तथा प्रचुर मात्रा में फसलों का उत्पादन।	Eng_Geo_ncert_6stnd_8ch_0035	Good monsoons mean adequate rain and a bountiful crop
760	Hin_Geo_ncert_6stnd_8ch_0036	किसी स्थान की जलवायु उसकी स्थिति, ऊँचाई, समुद्र से दूरी तथा उच्चावच पर निर्भर करती है।	Eng_Geo_ncert_6stnd_8ch_0036	The climate of a place is affected by its location, altitude, distance from the sea, and relief.
761	Hin_Geo_ncert_6stnd_8ch_0037	इसलिए हमें भारत की जलवायु में क्षेत्रीय विभिन्नता का अनुभव होता हैं।	Eng_Geo_ncert_6stnd_8ch_0037	Therefore, we experience regional differences in the climate of India.
762	Hin_Geo_ncert_6stnd_8ch_0038	राजस्थान के मरुस्थल में स्थित जैसलमेर तथा बीकानेर बहुत गर्म स्थान हैं, जबकि जम्मू तथा कश्मीर के द्रास एवं कारगिल में बर्फीली ठंड पड़ती है।	Eng_Geo_ncert_6stnd_8ch_0038	Jaisalmer and Bikaner in the desert of Rajasthan are very hot, while Drass and Kargil in Jammu and Kashmir are freezing cold.
763	Hin_Geo_ncert_6stnd_8ch_0039	तटीय क्षेत्र जैसे मुंबई तथा कोलकाता की जलवायु मध्यम है। 	Eng_Geo_ncert_6stnd_8ch_0039	Coastal places like Mumbai and Kolkata experience moderate climate.
764	Hin_Geo_ncert_6stnd_8ch_0040	वे न ही अधिक गर्म हैं और न ही अधिक ठंडे। 	Eng_Geo_ncert_6stnd_8ch_0040	They are neither too hot nor too cold.
765	Hin_Geo_ncert_6stnd_8ch_0041	समुद्र तट पर होने के कारण ये स्थान बहुत अधिक आर्द्र हैं। 	Eng_Geo_ncert_6stnd_8ch_0041	Being on the coast, these places are very humid.
766	Hin_Geo_ncert_6stnd_8ch_0042	विश्व में सबसे अधिक वर्षा मेघालय में स्थित मौसिनराम में होती है, जबकि किसी-किसी वर्ष राजस्थान के जैसलमेर में वर्षा होती ही नहीं है।	Eng_Geo_ncert_6stnd_8ch_0042	Mawsynram in Meghalaya receives the world’s highest rainfall, while in a particular year it might not rain at all in Jaisalmer in Rajasthan.
767	Hin_Geo_ncert_6stnd_8ch_0043	प्राकृतिक वनस्पति	Eng_Geo_ncert_6stnd_8ch_0043	NATURAL VEGETATION
768	Hin_Geo_ncert_6stnd_8ch_0044	हम अपने चारों तरफ विभिन्न प्रकार का पादप जीवन देखते हैं।	Eng_Geo_ncert_6stnd_8ch_0044	We see a variety of plant life in our surroundings.
769	Hin_Geo_ncert_6stnd_8ch_0045	हरे घास वाले मैदान में खेलना कितना अच्छा लगता है।	Eng_Geo_ncert_6stnd_8ch_0045	How nice it is to play in a field with green grasses.
770	Hin_Geo_ncert_6stnd_8ch_0046	कुछ पौधें छोटे होते हैं जिन्हें झाड़ी कहा जाता है, जैसे कैक्टस तथा फूलों वाले पौधें इत्यादि।	Eng_Geo_ncert_6stnd_8ch_0046	There are also small plants called bushes and shrubs like cactus and flowering plants etc.
771	Hin_Geo_ncert_6stnd_8ch_0047	इसके अतिरिक्त बहुत से लंबे वृक्ष होते हैं उनमें से कुछ में बहुत शाखाएँ तथा पत्तियाँ होती हैं; जैसे- नीम, आम, तो कुछ वृक्ष ऐसे होते हैं जिनमें पत्तियों की मात्रा बहुत कम होती है, जैसे नारियल। 	Eng_Geo_ncert_6stnd_8ch_0047	Besides there are many tall trees some with many branches and leaves like neem, mango or some which stand with few leaves such as palm.
772	Hin_Geo_ncert_6stnd_8ch_0048	घास, झाड़ियाँ तथा पौधें जो बिना मनुष्य की सहायता के उपजते हैं उन्हें प्राकृतिक वनस्पति कहा जाता है।	Eng_Geo_ncert_6stnd_8ch_0048	The grasses, shrubs and trees, which grow on their own without interference or help from human beings are called natural vegetation.
773	Hin_Geo_ncert_6stnd_8ch_0049	क्या आप कभी यह नहीं सोचते कि ये एक-दूसरे से किस प्रकार भिन्न हैं। 	Eng_Geo_ncert_6stnd_8ch_0049	Do you wonder how these differ from each other.
774	Hin_Geo_ncert_6stnd_8ch_0050	अलग-अलग जलवायु में अलग-अलग प्रकार की वनस्पतियाँ पाई जाती हैं। 	Eng_Geo_ncert_6stnd_8ch_0050	Different types of natural vegetation are dependent on different climatic conditions.
775	Hin_Geo_ncert_6stnd_8ch_0051	इनमें वर्षा की मात्रा सबसे महत्त्वपूर्ण होती है। 	Eng_Geo_ncert_6stnd_8ch_0051	among which the amount of rainfall is very important.
776	Hin_Geo_ncert_6stnd_8ch_0052	जलवायु की विभिन्नता के कारण भारत में अलग-अलग तरह की वनस्पतियाँ पाई जाती हैं।	Eng_Geo_ncert_6stnd_8ch_0052	Due to varied climatic conditions, India has a wide range of natural vegetation.
777	Hin_Geo_ncert_6stnd_8ch_0053	हमें वनों की आवश्यकता क्यों है?	Eng_Geo_ncert_6stnd_8ch_0053	WHY ARE FORESTS NECESSARY?
778	Hin_Geo_ncert_6stnd_8ch_0054	वन हमारे लिए बहुत ही लाभदायक हैं।	Eng_Geo_ncert_6stnd_8ch_0054	Forests are very useful for us.
779	Hin_Geo_ncert_6stnd_8ch_0055	ये विभिन्न कार्य करते हैं।	Eng_Geo_ncert_6stnd_8ch_0055	They perform various functions.
780	Hin_Geo_ncert_6stnd_8ch_0056	पेड़-पौधें ऑक्सीजन छोड़ते हैं जिसे हम साँस के रूप में लेते हैं तथा कार्बन डाइऑक्साइड को ग्रहण करते हैं। 	Eng_Geo_ncert_6stnd_8ch_0056	Plants release oxygen that we breathe and absorb carbon dioxide.
781	Hin_Geo_ncert_6stnd_8ch_0057	पेड़-पौधें की जडें मिट्टी को बाँध रखती हैं तथा इस प्रकार वे मिट्टी के अपरदन को रोकते हैं।	Eng_Geo_ncert_6stnd_8ch_0057	The roots of the plants bind the soil) thus, they control soil erosion.
782	Hin_Geo_ncert_6stnd_8ch_0058	वनों से हमें ईंधन, लकड़ी, चारा, जड़ी-बूटियाँ,लाख, शहद, गोंद इत्यादि प्राप्त होते हैं।	Eng_Geo_ncert_6stnd_8ch_0058	Forests provide us with timber for furniture, fuel wood, fodder, medicinal plants and herbs, lac, honey, gum, etc.
